,level_0,level_1,NY.GDP.MKTP.KD.ZG,GC.XPN.INTP.CN,GC.XPN.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.PP.CD,NY.GNS.ICTR.ZS,NY.GDP.DEFL.KD.ZG,GC.XPN.INTP.ZS,SL.UEM.TOTL.ZS,FR.INR.RINR,FP.CPI.TOTL.ZG,BX.KLT.DINV.CD.WD,FR.INR.LNDP,FR.INR.LEND,FM.LBL.BMNY.GD.ZS,CM.MKT.LCAP.GD.ZS,FS.AST.PRVT.GD.ZS,CM.MKT.TRAD.GD.ZS,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,SL.TLF.ACTI.ZS,EN.ATM.CO2E.PC,EG.ELC.RNWX.ZS,AG.PRD.FOOD.XD,AG.LND.FRST.ZS,FS.AST.PRVT.GD.ZS.1,TG.VAL.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS.1,GC.XPN.TOTL.GD.ZS.1,MS.MIL.XPND.GD.ZS,GC.AST.TOTL.GD.ZS,GC.LBL.TOTL.GD.ZS,GC.NFN.TOTL.GD.ZS,GC.NLD.TOTL.GD.ZS,GC.REV.XGRT.GD.ZS,GC.TAX.TOTL.GD.ZS,TG.VAL.TOTL.GD.ZS.1,NY.GDP.TOTL.RT.ZS,DT.DOD.DPPG.CD,DT.DOD.DECT.CD,SP.RUR.TOTL.ZS,SL.AGR.EMPL.MA.ZS,SP.POP.TOTL,SP.POP.GROW,SP.URB.TOTL.IN.ZS,EN.URB.MCTY.TL.ZS,EG.ELC.ACCS.ZS,SI.POV.DDAY,SP.POP.0014.TO.ZS,SP.POP.1564.TO.ZS,EN.POP.EL5M.ZS.1,EN.URB.LCTY.UR.ZS,EN.POP.DNST,SP.URB.TOTL,EN.URB.MCTY.TL.ZS.1,BN.CAB.XOKA.CD,BN.TRF.CURR.CD,BN.TRF.KOGT.CD,NE.EXP.GNFS.ZS.1,NY.EXP.CAPM.KN,NE.EXP.GNFS.KD.ZG,NE.IMP.GNFS.ZS.1,NE.IMP.GNFS.KD.ZG,PX.REX.REER,FI.RES.TOTL.CD,NV.IND.TOTL.ZS,NV.MNF.TECH.ZS.UN,NV.AGR.TOTL.ZS,BM.GSR.ROYL.CD,TX.VAL.FUEL.ZS.UN,TX.VAL.MMTL.ZS.UN,NY.GDP.TOTL.RT.ZS.1,BX.KLT.DINV.CD.WD.1,SL.TLF.CACT.MA.ZS,SP.POP.DPND,SH.IMM.IDPT,SH.IMM.MEAS,SP.POP.1564.TO.ZS.1,SP.POP.1564.TO.ZS.2,SL.TLF.TOTL.IN,SP.POP.1564.TO
168,GBR,2003,3.02988992743832,22728000000.0,36.9148471789011,85.0318658380755,2057093877551.02,34487.4675722539,30355.2833801407,15.9506910162512,2.73712314364111,4.88652293191376,4.80999994277954,0.933127669620646,1.3765003854201,36011240472.8341,,3.69579166666667,103.16650396438,117.92471050898,129.475781169393,60.5566048100352,23.9296173718422,26.1557021198917,74.89,9.10414144781345,1.86894382295228,91.94,12.3403463811846,129.475781169393,34.1853139360461,85.0318658380755,36.9148471789011,2.55206201518244,0.0943673262061795,5.73775566084907,1.11248680524139,-5.63997555497353,31.3625721247331,24.4987579069343,34.1853139360461,0.788019517038337,,,20.661,1.80999994277954,59647577.0,0.465641113602993,79.339,25.8023406382459,100.0,0.2,18.3943025412821,65.6191745020503,,15.6607677521017,246.548906708552,47323791.0,25.8023406382459,-37154484844.8313,-17133189228.6358,-94324623.1985776,23.9296173718422,353672304558.191,1.99462886852508,26.1557021198917,2.54523630758874,122.93227732197,56349681040.0797,20.9143868504806,41.9736534082445,0.873354127479226,8315099546.30331,8.18486315684614,2.22918404628181,0.788019517038337,36011240472.8341,69.7060012817383,52.3944815066067,91.0,82.0,65.6191745020503,65.6191745020503,30120599.0,39140248.0
169,GBR,2004,2.35562976182804,24373000000.0,37.4014870028992,88.8287300753329,2421814353716.59,40371.7108259838,32058.4154913466,15.1969533678404,2.57005899447064,4.92637621400924,4.59000015258789,1.76441126186111,1.39039756680426,87059621382.2839,,4.37981666666667,107.918082544914,116.273488332357,137.116257621173,66.944646583333,23.8236461432044,26.366897365049,74.89,9.05315858404864,2.37529326974683,92.36,12.3837473649403,137.116257621173,33.8368627943105,88.8287300753329,37.4014870028992,2.49782136751626,0.633204691581084,5.87233849538288,1.46235811293511,-5.39720818418576,32.4801651049482,25.1171950302201,33.8368627943105,0.746042000879533,,,20.371,1.85000002384186,59987905.0,0.568943113421317,79.629,25.8177560959997,100.0,0.4,18.1716832028753,65.8170286574262,,15.6092071203912,247.955627660894,47767769.0,25.8177560959997,-56003771859.0754,-19713402962.0567,160613316.255796,23.8236461432044,373220335922.914,4.97915958496765,26.366897365049,6.85243358019605,127.765630305209,62138194998.7523,20.2778208263563,42.1813762307283,0.760132900411628,9064530946.0901,8.74180115519692,2.74305822475285,0.746042000879533,87059621382.2839,69.2959976196289,51.9363621993545,92.0,81.0,65.8170286574262,65.8170286574262,30375094.0,39482257.0
170,GBR,2005,2.59328001020944,27317000000.0,37.8197214172625,90.4467240521957,2544829090909.09,42132.0907219815,32747.3540098412,15.8058131602083,3.13589713358328,5.16051882889452,4.75,1.46678111933941,2.08913649025072,252653397148.111,,4.648675,116.117245951862,120.172408863321,143.030716118818,67.9771516358305,25.0572997936636,27.4053053035889,75.22,8.95545004366562,3.03874808434448,93.06,12.4271483486959,143.030716118818,35.9700776476506,90.4467240521957,37.8197214172625,2.43420322804432,0.890075847208171,6.08828169207291,2.07058019970621,-5.37339174768657,33.4841561069291,25.4461810616323,35.9700776476506,0.854468902984056,,,20.085,1.92999994754791,60401206.0,0.68661130607346,79.915,25.8024152696554,100.0,0.5,17.9777223821528,65.9866563061669,,15.5402432801217,249.663977183483,48269624.0,25.8024152696554,-48422781350.4469,-22832705007.9191,-1439128171.32677,25.0572997936636,403648305577.236,7.29207994520618,27.4053053035889,6.87777672205993,125.42831606893,59135108205.007,20.261978657613,42.3836325655315,0.545491177832267,10255650199.2258,9.34667587729113,2.83972495612444,0.854468902984056,252653397148.111,69.5879974365234,51.5457914065015,91.0,82.0,65.9866563061669,65.9866563061669,30850081.0,39856736.0
171,GBR,2006,2.58410467657816,29132000000.0,37.9774933941527,90.2384470469052,2717059797608.1,44654.0969208924,34845.5917720001,15.2303925585664,2.84835797682179,5.19451804672427,5.34999990463257,1.74032954120173,2.45566166439288,203636431868.244,,4.63825833333333,125.572721202772,139.170970890256,153.612528289008,101.701684388125,27.2741247167713,29.3334154972974,75.57,8.90860027785501,3.43466436214829,92.55,12.4705493324515,153.612528289008,39.3593840275963,90.2384470469052,37.9774933941527,2.37308699925628,0.695662419873206,5.77237963543578,1.5586549127053,-5.31528615406285,33.2205384628928,25.6518830219906,39.3593840275963,0.955249972117835,,,19.801,1.92999994754791,60846820.0,0.73504867842129,80.199,25.7748769779587,100.0,0.2,17.8277659577337,66.0624057773391,,15.4648066219849,251.50589013351,48798541.0,25.7748769779587,-76468853469.1401,-22528872863.4546,-2806729076.0935,27.2741247167713,454649114813.361,12.829750032222,29.3334154972974,10.7604349156625,126.177463007543,63823577313.6433,20.3144532281635,43.807517015275,0.596320769921488,10205648045.8463,9.51966616894902,3.0910735549954,0.955249972117835,203636431868.244,69.9020004272461,51.3720233909737,92.0,85.0,66.0624057773391,66.0624057773391,31344492.0,40196873.0
172,GBR,2007,2.26948687466346,33640000000.0,38.1983548796434,91.7108221092839,3106182472989.2,50653.2569148306,35695.2984903994,15.0120842668865,2.79651575648585,5.67267772647711,5.26000022888184,2.63840905198808,2.38656150773328,209514959646.908,,5.50870833333333,138.332012856931,123.832450715569,169.502405843591,127.091703540552,25.3409083589377,27.3830734249293,75.4,8.65098976862687,3.71834053912375,90.75,12.5139503162072,169.502405843591,35.1354116987768,91.7108221092839,38.1983548796434,2.37420774768425,0.552345616984547,5.65846683027691,1.46199282433799,-5.16209653004567,33.4870239038436,25.8227856254871,35.1354116987768,0.893347596578128,,,19.521,1.88999998569489,61322463.0,0.778666112441256,80.479,25.859863130416,100.0,0.3,17.7185294865873,66.1082335117756,,15.5376455585476,253.471925763651,49351705.0,25.859863130416,-105593396226.398,-26894548583.1671,-460967976.347623,25.3409083589377,443160323728.859,-1.50677419718436,27.3830734249293,-2.06617392662001,128.269449028565,77715465906.5662,19.7614124588559,43.4567312955176,0.56252294730333,9160857689.88139,10.283154066959,4.01010128832781,0.893347596578128,209514959646.908,69.7699966430664,51.2670884921574,92.0,86.0,66.1082335117756,66.1082335117756,31545732.0,40539197.0
173,GBR,2008,-0.239638084998987,34815000000.0,41.069909529433,103.407032485339,2938882352941.18,47549.3486286006,36863.5847601847,13.5456536698414,3.2285597654007,5.30226650380898,5.61999988555908,1.40150029334957,3.52140856342537,253454117907.322,,4.67530833333333,158.242366545906,63.5667830707952,190.55876083345,93.0817437201017,27.0796221052421,29.1416680010408,75.68,8.33789163921445,4.34113764519398,94.7,12.5573512999628,190.55876083345,38.9969676347551,103.407032485339,41.069909529433,2.49572301610235,4.39611647084726,12.018436880767,1.84737845519505,-7.65465813334401,34.2172519565261,26.3401077840716,38.9969676347551,1.29958642273205,,,19.243,1.37999999523163,61806995.0,0.787032622318939,80.757,25.9439938796571,100.0,0.3,17.6406788776917,66.1084429556848,,15.6104398661884,255.474703426611,49913475.0,25.9439938796571,-113911871185.422,-25613218824.15,177579076.862478,27.0796221052421,438608831021.925,1.03318367344652,29.1416680010408,-1.43373620646152,111.765315870862,64785716443.2506,19.9818358319489,44.8942387092676,0.676340045235283,10800615261.4203,12.907975568673,4.27586499165398,1.29958642273205,253454117907.322,69.9530029296875,51.2666092375454,92.0,86.0,66.1084429556848,66.1084429556848,31947237.0,40859642.0
174,GBR,2009,-4.24735626579708,29249000000.0,43.5293362104398,121.319808364159,2425798410967.44,38952.2110262455,35212.420476946,11.7025506779607,1.7162190592525,4.31525927849349,7.53999996185303,-1.05327587133547,1.96173173560107,14547108445.0914,,0.644866666666667,162.367392724139,115.279336788944,191.410302933067,115.73385435933,26.3502491779696,27.8243166872174,75.49,7.49065398801783,5.36546662699593,92.51,12.6007522837184,191.410302933067,36.3186815531237,121.319808364159,43.5293362104398,2.65348501633322,3.63286066584464,16.5769497533909,2.01750667899712,-12.4366137484587,31.896578298397,24.019022297575,36.3186815531237,0.869760382189287,,,18.969,1.60000002384186,62276270.0,0.756390859593407,81.031,26.036214114943,100.0,0.2,17.5707674350172,66.0521552790531,,15.6886527188865,257.414417393461,50463084.0,26.036214114943,-77811424461.7851,-23550775640.0339,89186546.093129,26.3502491779696,412268377108.686,-8.84048687781403,27.8243166872174,-7.77033594929786,100.306403644992,79453490100.2467,18.8088265515824,47.8220363000001,0.68080815865187,10159394286.3638,11.0096977437667,3.02029693245409,0.869760382189287,14547108445.0914,69.3369979858398,51.3955148313646,93.0,86.0,66.0521552790531,66.0521552790531,32114459.0,41134819.0
175,GBR,2010,2.13143819777204,46454000000.0,44.0062151290632,129.07297194198,2491110093454.18,39688.6149684498,36576.5865398028,12.9941529003753,1.37620731822221,6.54774154082084,7.78999996185303,-0.864312585172748,2.49265472467065,66734551294.0913,,0.5,163.07788028901,107.858776978996,184.178173272464,128.985106216025,28.1899522080145,30.0642292030431,75.25,7.68628233356203,5.87088285184344,94.33,12.6441532674741,184.178173272464,40.6426437217846,129.07297194198,44.0062151290632,2.5781595020387,0.559919860810882,7.07470250186857,1.94064613771907,-6.61030458474316,38.1208228533149,25.1978203629214,40.6426437217846,0.978607926858216,,,18.698,1.75,62766365.0,0.783888646646516,81.302,26.1226120072431,100.0,0.2,17.4954847011198,65.934770871037,5.313018364,15.7640292602573,259.440189310958,51030310.0,26.1226120072431,-76851029459.3143,-30961922356.2365,-1414831676.98739,28.1899522080145,440006261938.006,5.5770060383076,30.0642292030431,7.7940492532248,100.0,98025460114.4246,18.8869212471196,49.7380103462349,0.602160408635432,10491597032.63,12.3740599458975,3.77754807011745,0.978607926858216,66734551294.0913,68.9830017089844,51.6650449382949,94.0,89.0,65.934770871037,65.934770871037,32288000.0,41384859.0
176,GBR,2011,1.4575633909042,52909000000.0,42.4714691565005,141.584861177747,2674891473843.81,42284.8844902996,37379.2909657729,13.9314928229385,2.06733293431685,7.46179828365524,8.03999996185303,-1.53558723369941,3.85611244682819,27012050072.3452,,0.5,150.521920716015,109.62092850019,169.660169615138,113.461276080811,30.713820650263,31.7181878025216,75.35,7.04391999055769,7.9284295108727,96.62,12.7235150663415,169.660169615138,44.537096613048,141.584861177747,42.4714691565005,2.50272640170618,1.035573932216,10.6379779923319,1.73116766666128,-9.68332605574453,33.2719979347221,25.6931229481243,44.537096613048,1.14586827376304,,,18.43,1.71000003814697,63258810.0,0.781506562236639,81.57,26.2096915828799,100.0,0.4,17.5508437977312,65.6410267864667,,15.8409061544341,261.475674781962,51600211.0,26.2096915828799,-50913630312.5137,-33281708706.0853,-1561967642.49701,30.713820650263,465368605517.583,7.34204302784175,31.7181878025216,2.41345383936971,99.8293161264565,109733899591.288,18.524188848338,49.5388335055219,0.690202927926714,11470409313.2943,12.6153872741119,4.37928098239928,1.14586827376304,27012050072.3452,68.7839965820313,52.3437488711275,95.0,90.0,65.6410267864667,65.6410267864667,32509057.0,41523732.0
177,GBR,2012,1.46988752075868,49608000000.0,43.0926218008488,144.974859921399,2719158341005.79,42686.8000524926,38514.0261691783,12.4444771302398,1.611883545944,6.68772420821891,7.88000011444092,-1.09424558146415,2.57323479654528,46750789727.7264,,0.5,147.112329273861,121.053638927936,160.043519071081,90.8506857708857,29.9368811198155,31.1687014009312,75.87,7.34346028155944,9.95585976238163,90.8,12.8028768652089,160.043519071081,43.4553583063107,144.974859921399,43.0926218008488,2.42056473058588,1.00926305149141,10.3288397802894,1.62354656651301,-10.02983115046,32.611169688995,24.9393065346776,43.4553583063107,0.94097307525769,,,18.163,1.62000000476837,63700215.0,0.695353132322269,81.837,26.2989112360139,100.0,0.2,17.5525133454605,65.3413454242577,,15.9088377412426,263.300190137643,52130345.0,26.2989112360139,-94562735699.5892,-32998136098.029,-1336072053.54639,29.9368811198155,471175481465.731,0.646692270892288,31.1687014009312,2.0759039525412,103.398775967194,117156976864.591,18.5169241672984,49.2304045901053,0.637404835144407,10205919877.3753,13.8690044776246,3.71702985858318,0.94097307525769,46750789727.7264,68.8619995117188,53.042456908844,95.0,92.0,65.3413454242577,65.3413454242577,32814013.0,41622578.0
178,GBR,2013,1.8900183424514,50983000000.0,39.8794303894532,139.555030100577,2803291406029.93,43713.8141242308,40218.7472562217,11.676085140021,2.23880054182746,7.1294923786883,7.51999998092651,-1.70072470785305,2.29166666666666,54473175400.2415,,0.5,144.190695185938,140.794664497247,148.567190231742,59.7530815525254,29.7738901545042,31.0808045037936,76.25,7.07581833313404,13.6651728823286,92.75,12.8822386640764,148.567190231742,43.1248423692094,139.555030100577,39.8794303894532,2.29364024087307,-1.02316866082408,5.51452607276002,1.58720244485279,-6.73974084783524,33.4093817879659,24.9119568581634,43.1248423692094,0.759360049293712,,,17.898,1.46000003814697,64128273.0,0.669740535540783,82.102,26.3949132077828,100.0,0.2,17.5339850484468,65.0361493498294,,15.9810767570623,265.069536642831,52650595.0,26.3949132077828,-133912657223.337,-40302148373.1864,-2295094676.99398,29.7738901545042,484541488213.167,0.868676323525364,31.0808045037936,3.10810380307154,102.068329324196,118750193779.676,18.7721641464346,50.5284704803392,0.637535517007732,10922676494.5507,11.4223263327095,3.25105027960383,0.759360049293712,54473175400.2415,68.7559967041016,53.7606423008909,95.0,93.0,65.0361493498294,65.0361493498294,33110692.0,41706559.0
179,GBR,2014,2.99116481375781,50394000000.0,39.064590371194,148.49453298809,3087165602962.86,47787.2412984884,41580.6024876318,12.4569762449552,1.59036810676083,6.87583144020794,6.1100001335144,-1.07329870644328,1.45112016293279,58890445252.714,,0.5,134.318577743397,115.668997366804,134.526423022106,76.3489006789235,28.1098327329943,29.8740194077057,76.55,6.4332077800625,17.5052864211302,100.68,12.9616004629438,134.526423022106,39.0298142361914,148.49453298809,39.064590371194,2.18390624805422,0.531190803352802,6.92584115870591,1.72772926858128,-6.87264745794873,32.6039009424559,24.6978672417414,39.0298142361914,0.585049773179295,,,17.635,1.73000001907349,64602298.0,0.736463978721671,82.365,26.474442132074,100.0,0.2,17.5319027864905,64.7400678234996,,16.0438110484515,267.028884388046,53209683.0,26.474442132074,-157441207406.847,-39247626392.0917,-3391389206.44015,28.1098327329943,498296527348.971,0.818335087757532,29.8740194077057,4.69733309979385,108.719957492639,124487425221.296,18.3699488636909,50.1782744305748,0.746524020846814,12490112662.1344,10.8953001970876,3.51067472962863,0.585049773179295,58890445252.714,68.6070022583008,54.4638463687415,95.0,93.0,64.7400678234996,64.7400678234996,33393576.0,41823572.0
180,GBR,2015,2.62259667901294,45260000000.0,38.0057068682914,145.613968908833,2956573778737.76,45404.5677734722,42912.8750936201,12.5285818953316,0.511374817313225,6.15371228199937,5.30000019073486,,0.368046842325369,45333483122.0899,,,132.790877691953,,129.599031010556,,27.1847735545253,28.7314774815369,76.79,6.15944833302231,22.9703052717954,101.36,13.0409622618113,129.599031010556,37.0649637726223,145.613968908833,38.0057068682914,2.04550319219844,-0.709844709520197,5.03779430884058,1.65279049530491,-5.56605684545156,32.7254585027377,24.7909272989213,37.0649637726223,0.328278931823106,,,17.374,1.57000005245209,65116219.0,0.792367505802859,82.626,26.539844090149,100.0,0.1,17.5558417377332,64.4699481838379,,16.0983453558205,269.153139337825,53802927.0,26.539844090149,-152635974807.471,-36402939900.5478,-2835802471.069,27.1847735545253,526083000000.0,3.7646642196744,28.7314774815369,4.99370226618903,113.771983556497,148109299505.898,18.1651932708148,48.3214893899413,0.63445245275453,13122889841.0828,7.02213106641059,3.3447181856556,0.328278931823106,45333483122.0899,68.5559997558594,55.1110276647482,95.0,93.0,64.4699481838379,64.4699481838379,33687036.0,41980393.0
181,GBR,2016,2.26346353784494,49328000000.0,36.747497567734,153.825029578933,2722851958486.23,41499.5557033073,44635.2995586517,12.4816573584441,1.90110663436174,6.6563751578811,4.80999994277954,,1.00841736811403,324813224213.021,,,138.536961021264,,130.70536209275,,28.2207813201973,29.8585070796048,77.16,5.80400475200463,,97.96,13.0574959699087,130.70536209275,38.4738875257253,153.825029578933,36.747497567734,1.98143825493354,1.10629671760623,4.76615039486512,1.57455130767148,-3.84312900976774,33.138471059258,25.0993485196649,38.4738875257253,0.278479736613508,,,17.114,1.55999994277954,65611593.0,0.757874492811929,82.886,26.615438219889,100.0,0.2,17.5896993125458,64.2519261230786,,16.1593150043235,271.200731616583,54382825.0,26.615438219889,-146431979071.881,-32264437926.0116,-2054674846.65485,28.2207813201973,544080201700.422,3.34162137913599,29.8585070796048,3.53220668507144,102.398130398155,134931850848.279,17.6034072550453,46.6602721949691,0.566834503763194,12155083351.0486,6.25609635660007,3.30367400940286,0.278479736613508,324813224213.021,68.6259994506836,55.6373585302383,94.0,92.0,64.2519261230786,64.2519261230786,34032105.0,42156712.0
182,GBR,2017,2.13445309331686,56826000000.0,36.8003517165973,159.196773896678,2699016715111.39,40857.7555829627,46372.38660351,14.5985315327448,1.81876640825315,7.36320806057873,4.32999992370605,,2.55775577557754,125358809934.121,,,144.271086902515,,132.338233491946,,30.0456859641903,31.3090714367118,77.41,5.55565151375079,,102.2,13.0781631050304,132.338233491946,40.0886365001761,159.196773896678,36.8003517165973,1.94632499636255,1.14927785086663,4.19456374696432,,-3.34154609390013,33.7185399374292,25.3769056282762,40.0886365001761,0.419773149240186,,,16.857,1.62000000476837,66058859.0,0.679374473924223,83.143,26.7126836084165,100.0,0.3,17.63500937043,64.0738555899797,,16.2339994869574,273.049472988054,54923317.0,26.7126836084165,-98075856295.8253,-28885254583.0229,-2321009114.69037,30.0456859641903,568572510053.838,5.65368745858899,31.3090714367118,2.92288310199011,97.0901210422172,150857673778.943,17.8296854339451,48.1121577217963,0.593378706173113,12839465034.4063,7.96909103032825,3.76091537779836,0.419773149240186,125358809934.121,68.25,56.0698960446915,94.0,92.0,64.0738555899797,64.0738555899797,34228936.0,42326458.0
183,GBR,2018,1.65092549602133,54073000000.0,37.101932504898,155.535876893643,2900791442554.06,43646.9519711493,47573.4880155177,14.1188012020137,1.99903489165381,6.70268005558193,4.0,,2.29283990345939,-25055440306.9073,,,146.520893312117,,132.611089138053,,30.5063972258759,31.8078256790441,77.73,5.42774817696291,,99.56,13.1153639482495,132.611089138053,39.9423751395187,155.535876893643,37.101932504898,1.94875570783718,0.786247114119887,4.53228046615587,,-3.80738417387945,33.5885171865083,25.2595222546197,39.9423751395187,0.661331867586336,,,16.602,1.47000002861023,66460344.0,0.605929132212552,83.398,26.8304584761102,100.0,,17.6780820689573,63.926052256896,,16.3215591907697,274.708981936924,55426598.0,26.8304584761102,-112483874564.843,-34019790697.5058,-3585311002.35494,30.5063972258759,585694864587.861,2.77675235940065,31.8078256790441,3.07196504133613,98.8532652716033,172657749536.315,17.9060237860907,48.7290937807158,0.576624141134484,15126540254.6674,9.45873392804059,3.80493061222039,0.661331867586336,-25055440306.9073,68.3450012207031,56.4307461886856,94.0,92.0,63.926052256896,63.926052256896,34511971.0,42485474.0
184,GBR,2019,1.67194419724758,48786000000.0,36.3223595442346,157.742819858971,2878673912414.44,43070.4983595888,49041.4635475451,15.1938785000719,2.01510318725352,5.95552582363655,3.74000000953674,,1.73810460086511,2236675458.26146,,,139.337723913141,,131.307733885282,,31.0049780892243,31.9222909053986,78.01,5.22051448799294,,103.61,13.1525647914686,131.307733885282,40.1618952050847,157.742819858971,36.3223595442346,2.01300457304406,1.00302268052391,4.62651472121237,,-3.46812351265894,33.2684634256543,24.9289335307365,40.1618952050847,0.579761577595128,,,16.348,1.46000003814697,66836327.0,0.564131113399897,83.652,26.9586881996074,100.0,,17.6957005233157,63.7956038376446,,16.4130611231022,276.263080229819,55909924.0,26.9586881996074,-76873708617.6813,-33795655635.4272,-1689172144.8505,31.0049780892243,610490770238.896,3.3584664798199,31.9222909053986,2.92650993432255,98.4360159849207,173569199262.767,17.9812466994164,48.167242885711,0.611985280782944,17487847598.2028,8.59897730540144,3.87668770218372,0.579761577595128,2236675458.26146,68.1719970703125,56.7506119684217,93.0,91.0,63.7956038376446,63.7956038376446,34776798.0,42638638.0
185,GBR,2020,-9.27041083453351,41497000000.0,47.2076808714363,190.772518916415,2756900214107.32,41098.0786527828,46526.9118652819,14.3297246041299,5.09097553378375,4.08779041417729,4.47200012207031,,0.98948670377243,31058892892.1135,,,160.319543373942,,143.834929717106,,28.3622762663919,28.0667007381483,,,,96.84,13.1856322076634,143.834929717106,37.6430019008153,190.772518916415,47.2076808714363,2.2465466792599,3.80072182557417,18.8380105664996,,-14.7974707737838,33.0729763702339,24.2579803299973,37.6430019008153,0.389184328043183,,,16.097,,67081000.0,0.365409432414506,83.903,27.1372758307121,100.0,,17.6772752194852,63.6693780696586,,16.5307833518597,277.274418220146,56282971.0,27.1372758307121,-69827792456.7236,-36449154089.0972,-3285790520.17116,28.3622762663919,535013633097.71,-12.9613156848438,28.0667007381483,-15.7687190803293,98.6320671774384,180054101389.553,17.1071079962109,,0.583198977297511,16043054490.5428,7.06424366401815,6.60053768600958,0.389184328043183,31058892892.1135,67.1620025634766,57.0613744922273,93.0,91.0,63.6693780696586,63.6693780696586,34679986.0,42710056.0
186,HUN,1990,,62900000000.0,,,,,,,,5.92948717948718,,,28.3695996532776,553808999.9,5.0680580612978,28.775,,,,,,,64.53,6.49894717441354,0.0597833731889155,126.97,20.1835985312118,,,,,2.56353802709041,,,,,,,,,,,34.162,,10373988.0,-1.03311729690015,65.838,19.3291914353477,100.0,,20.4141373482879,66.1286441530067,,29.3587169360702,115.433270279292,6830026.0,19.3291914353477,378583738.252915,787043144.013991,0.0,,,,,,,1184510086.63983,,42.1619707587623,,35895240.6887027,,,,553808999.9,62.5009994506836,51.2203910744007,99.0,99.0,66.1286441530067,66.1286441530067,4464142.0,6860178.0
187,HUN,1991,,89900000000.0,49.7553614964355,71.2275932588452,34753569692.915,3350.25832349229,8320.83363235585,,,6.95658902731564,8.5,,34.8175429072704,1462141210.2598,5.9372734656314,35.1526166383178,45.5454257208201,,37.6770867498234,,28.7680105355975,29.5932733748206,64.58,6.22264638402067,0.0800987885058238,123.32,20.3029598308668,37.6770867498234,62.0224057282792,71.2275932588452,49.7553614964355,2.16146979946364,3.44202531748149,7.89663750129143,1.86346784525844,-4.45461218380994,47.0756639338324,25.5495302089566,62.0224057282792,1.03676118785427,,,34.287,14.7200002670288,10373400.0,-0.0056681833892284,65.713,19.1091541828137,100.0,,20.1826412284647,66.1237151344165,,29.0797180794382,115.426727495271,6816672.0,19.1091541828137,403164330.909476,867247717.82575,0.0,28.7680105355975,3059921059788.95,,29.5932733748206,,58.7216755039878,4025559100.81964,,36.4527126062002,,39068374.0344134,,,1.03676118785427,1462141210.2598,62.8429985046387,51.2316677107514,99.0,99.0,66.1237151344165,66.1237151344165,4497324.0,6859277.0
188,HUN,1992,-3.06418034556896,158300000000.0,51.4535666912262,75.4756911822891,38730585922.2189,3735.10582034276,8252.91122441366,,21.5091796482477,10.0565402452195,9.9399995803833,9.49789998184609,23.6557207806553,1479165393.92739,9.5992627698552,33.05,54.6343653197482,,32.1455512323141,,27.6146794289817,27.8266757399627,64.53,5.5934123489622,0.145179106832886,97.68,20.4223211305219,32.1455512323141,56.2475353297003,75.4756911822891,51.4535666912262,2.1796531721192,-3.96500707683485,3.88982557414136,1.82396863056376,-7.85483265097621,45.1546642699065,24.0744246668497,56.2475353297003,0.83000423452628,,,34.413,14.3400001525879,10369341.0,-0.0391365832684134,65.587,18.897642579215,100.0,,19.682083103935,66.4345893984517,,28.8130905433661,115.381562256593,6800940.0,18.897642579215,351916420.313155,858100247.619054,0.0,27.6146794289817,3131434374812.21,2.10164379817053,27.8266757399627,0.246965747273009,63.9696911295729,4458714298.9605,,27.2082717514447,,29613158.1388304,3.24622380620964,4.02271492837278,0.83000423452628,1479165393.92739,62.9420013427734,50.5240005231658,99.0,99.0,66.4345893984517,66.4345893984517,4529838.0,6888829.0
189,HUN,1993,-0.576108519526372,158900000000.0,50.4248999393142,86.1135084926753,40124916940.5945,3873.98772279767,8409.44499327036,11.8782870750749,21.2784550878105,8.54255147572711,12.1000003814697,3.41902847392576,22.4642346133809,2349715110.57644,10.3889861665374,25.425,53.3234980931829,,27.3307783020359,,23.1917550436683,30.3692583705373,62.03,5.63648277681836,0.118487012000608,87.62,20.5439683952815,27.3307783020359,53.420671329326,86.1135084926753,50.4248999393142,1.90656828980965,0.298195741805524,8.76966567946246,4.04461860703493,-8.47146993765694,45.8787703119699,25.0104901263433,53.420671329326,0.699240549549532,,,34.539,11.9099998474121,10357523.0,-0.114035594392761,65.461,18.7030721534483,100.0,,19.0458386885459,66.9197010618525,,28.571321114703,115.262886712664,6780138.0,18.7030721534483,-4262485321.1674,732717343.985803,0.0,23.1917550436683,2897536371198.62,-10.1393358763819,30.3692583705373,20.2443921600897,69.226674372348,6744523276.31811,,26.8463884056225,,39244450.7651911,3.73384477563345,4.17694821132152,0.699240549549532,2349715110.57644,60.7789993286133,49.4328201530956,99.0,99.0,66.9197010618525,66.9197010618525,4385274.0,6931223.0
